id,categories,price (CHF),latitude,longitude,city,living_space (m2),num_rooms,floor,num_floors,year_built,is_new_building,is_old_building,year_last_renovated,street,postal_code
3002450586,"['APARTMENT', 'STUDIO']",2820.0,47.547304341272,7.593817661999,Basel,15.0,,,,,,,,55 Nauenstrasse,4052
3002440088,"['APARTMENT', 'STUDIO']",2360.0,47.547304341272,7.593817661999,Basel,15.0,,,,,,,,55 Nauenstrasse,4052
3002439244,"['APARTMENT', 'STUDIO']",3260.0,47.547304341272,7.593817661999,Basel,13.0,,,,,,,,55 Nauenstrasse,4052
3002439243,"['APARTMENT', 'STUDIO']",3260.0,47.547304341272,7.593817661999,Basel,17.0,,,,,,,,55 Nauenstrasse,4052
3002439242,"['APARTMENT', 'FLAT']",4010.0,47.547304341272,7.593817661999,Basel,31.0,,,,,,,,55 Nauenstrasse,4052
3001031155,"['APARTMENT', 'FLAT']",4140.0,47.547304341272,7.593817661999,Basel,43.0,,,,,,,,55 Nauenstrasse,4052
3001031153,"['APARTMENT', 'FLAT']",4660.0,47.547304341272,7.593817661999,Basel,56.0,,,,,,,,55 Nauenstrasse,4052
4001823275,"['APARTMENT', 'FLAT']",2550.0,47.561183341275,7.564604661996,Basel,102.0,5.0,2.0,,1966.0,,,,Wasgenring 91,4055
4001823205,"['APARTMENT', 'FLAT']",1220.0,47.540238341274,7.601490661996,Basel,37.0,2.0,3.0,,1974.0,,,,Neuensteinerstrasse 27,4053
4001822406,"['APARTMENT', 'FLAT']",3020.0,47.544374341276,7.588093661996,Basel,87.0,4.5,3.0,,1963.0,,,1985.0,Sempacherstrasse 20,4053
4001820387,"['APARTMENT', 'FLAT']",1550.0,47.542225341271,7.591829661996,Basel,40.0,2.0,3.0,,,,,,Dornacherstrasse 154,4053
4001815972,"['APARTMENT', 'STUDIO']",2670.0,47.552474341271,7.580954661995,Basel,29.0,2.5,,4.0,2022.0,,,,Feierabendstrasse,4051
4001804849,"['APARTMENT', 'STUDIO']",1910.0,47.562725341275,7.597205661998,Basel,23.0,2.5,,3.0,1954.0,,,,Clarastrasse 32-34,4058
4001798517,"['APARTMENT', 'FLAT']",1910.0,47.575305341274,7.600726661997,Basel,,3.0,1.0,,1898.0,,,,Freiburgerstrasse 9,4057
4001794437,"['APARTMENT', 'FLAT']",1500.0,47.566384341274,7.596010661999,Basel,29.0,2.0,1.0,,1956.0,,,1996.0,Haltingerstrasse 81,4057
4001792240,"['APARTMENT', 'FLAT']",2780.0,47.543024341275,7.597049661992,Basel,88.0,4.5,1.0,,2003.0,True,,,Tellstr. 52,4053
4001773792,"['APARTMENT', 'FLAT']",1980.0,47.568474341273,7.578210661993,Basel,71.0,4.0,4.0,,1957.0,,True,1999.0,Ryffstrasse 22,4056
4001768849,"['APARTMENT', 'FLAT']",1940.0,47.553403341273,7.573420661999,Basel,76.0,2.5,6.0,,1961.0,,,,Weiherweg 78,4054
4001768836,"['APARTMENT', 'FLAT']",2360.0,47.540119341273,7.593873661993,Basel,79.0,4.5,5.0,,,,,,Achilles-Bischoff-Strasse 2,4053
4001763111,"['APARTMENT', 'FLAT']",2260.0,47.571454341271,7.590294661998,Basel,61.0,2.5,,,,,,,Klybeckstrasse 190,4057
4001761611,['APARTMENT'],2290.0,47.552328341272,7.619564661991,Basel,,4.0,3.0,,,,,,Birsstrasse 62,4052
4001760698,['APARTMENT'],1710.0,47.569634341279,7.597384661997,Basel,,3.0,,,1967.0,,,2022.0,Amerbachstrasse 109,4057
4001753061,"['APARTMENT', 'FLAT']",1820.0,47.542078341276,7.601253661997,Basel,63.0,3.5,2.0,,1901.0,,True,1988.0,Delsbergerallee 1,4053
4001746556,"['APARTMENT', 'FLAT']",1300.0,47.566384341274,7.596010661999,Basel,29.0,2.0,4.0,,1956.0,,,1996.0,Haltingerstrasse 81,4057
4001746555,"['APARTMENT', 'FLAT']",1300.0,47.566384341274,7.596010661999,Basel,32.0,2.0,,,1956.0,,,1996.0,Haltingerstrasse 81,4057
4001727529,"['APARTMENT', 'FLAT']",2530.0,47.564374341272,7.622223661993,Basel,89.0,4.0,4.0,,,,,,Ormalingerweg 5,4058
4001727528,"['APARTMENT', 'FLAT']",1530.0,47.567945341276,7.595124661996,Basel,32.0,2.0,1.0,,,,,,Oetlingerstrasse 165,4057
4001725511,['HOBBY_ROOM'],560.0,47.545734341277,7.600183661992,Basel,,,4.0,,1951.0,,,2015.0,Jacob Burckhardt-Str. 75,4052
4001700700,"['APARTMENT', 'FLAT']",2030.0,47.559984341271,7.613839661993,Basel,37.0,2.5,9.0,,,,,,Eisenbahnweg 2c,4058
4001687807,"['APARTMENT', 'FLAT']",1910.0,47.569137341272,7.573799661993,Basel,52.0,3.0,4.0,,,,,,Entenweidstrasse 80,4056
4001683455,"['APARTMENT', 'FLAT']",2510.0,47.569535341276,7.615803661999,Basel,92.0,4.0,,,1954.0,,,,Riehenstrasse 314,4058
4001682506,['APARTMENT'],3550.0,47.562624341275,7.594119661998,Basel,,5.0,,,,,,,Claragraben 135,4057
4001669327,"['APARTMENT', 'FLAT']",3390.0,47.543024341275,7.597049661992,Basel,130.0,5.5,2.0,,2003.0,True,,,Tellstr. 52,4053
4001668699,['HOBBY_ROOM'],560.0,47.545624341272,7.600053661995,Basel,,,4.0,,1951.0,,,2015.0,Jacob Burckhardt-Str. 77,4052
4001668581,"['APARTMENT', 'FLAT']",1930.0,47.562483341271,7.578547661991,Basel,57.0,3.0,4.0,,1979.0,,True,2013.0,Hebelstr. 82,4056
4001666772,"['APARTMENT', 'ATTIC_FLAT']",2810.0,47.568475341271,7.591524661994,Basel,71.0,4.5,6.0,,,,,,Bläsiring 96,4057
4001624649,"['APARTMENT', 'FLAT']",4090.0,47.570544341279,7.574063661995,Basel,95.0,4.5,2.0,,1907.0,,,2019.0,,4056
4001575445,"['APARTMENT', 'FLAT']",2700.0,47.543785341276,7.592340661994,Basel,87.0,4.0,3.0,,1952.0,,,1982.0,Güterstr. 177,4053
4001575444,"['APARTMENT', 'FLAT']",2540.0,47.544794341273,7.587083661996,Basel,85.0,3.0,5.0,,1981.0,,,,Gempenstr. 18,4053
4001524380,"['APARTMENT', 'FLAT']",3510.0,47.569894341274,7.600855661991,Basel,170.0,4.0,,,2009.0,,,,Erlenmattstrasse 14,4058
4001158234,"['APARTMENT', 'FLAT']",1530.0,47.569147341271,7.573804661992,Basel,35.0,2.0,,,,,,,Entenweidstrasse 80,4056
4000950187,"['APARTMENT', 'FLAT']",2030.0,47.550408341276,7.586698661997,Basel,,2.5,3.0,,,,,,Innere Margarethenstrasse 6,4051
4001823656,"['APARTMENT', 'FLAT']",2290.0,47.562074341274,7.593134661991,Basel,75.0,3.5,4.0,6.0,1950.0,,True,2010.0,Untere Rebgasse 4,4058
4001821957,"['APARTMENT', 'LOFT']",2330.0,47.541649341273,7.597093661993,Basel,92.0,2.0,1.0,,,True,,,Güterstrasse 246,4053
4001816758,"['APARTMENT', 'FLAT']",2830.0,47.553623341276,7.596113661991,Basel,75.0,3.5,3.0,,,,,,Beim Goldenen Löwen 14,4052
4001811953,"['APARTMENT', 'FLAT']",2780.0,47.570248341271,7.594920661998,Basel,59.0,3.5,,,2025.0,True,,,Hammerstrasse 189,4057
4001795476,['APARTMENT'],2030.0,47.567085341278,7.589003661992,Basel,,3.0,2.0,,,,,,Breisacherstrasse 68,4057
4001732609,"['APARTMENT', 'FLAT']",2300.0,47.558924341271,7.573574661992,Basel,62.0,3.0,2.0,,,,,,Türkheimerstrasse 45,4055
4001687838,"['APARTMENT', 'FLAT']",1550.0,47.543908341278,7.588235661994,Basel,44.0,2.5,5.0,,,,,,Dornacherstrasse 89,4053
4001678120,"['APARTMENT', 'FLAT']",4090.0,47.560214341271,7.615044661991,Basel,140.0,4.5,4.0,,,,,2023.0,Eisenbahnweg,4058
4001152247,"['APARTMENT', 'ROOF_FLAT']",3010.0,47.550005341272,7.573213661996,Basel,99.0,4.5,3.0,,,,,2024.0,Kluserstrasse 10,4054
4001151849,"['APARTMENT', 'FLAT']",4310.0,47.550005341272,7.573213661996,Basel,89.0,4.5,,,,,,2024.0,Kluserstrasse 10,4054
4001824040,"['APARTMENT', 'FLAT']",2460.0,47.558947341274,7.570474661992,Basel,79.0,4.0,3.0,1.0,1962.0,,,,Colmarerstrasse 77,4055
4001823927,['APARTMENT'],3670.0,47.555124341278,7.612304661992,Basel,130.0,5.5,3.0,,1909.0,,,,Froburgstrasse 31,4052
4001821071,['APARTMENT'],2390.0,47.573395341276,7.596245661995,Basel,,5.5,2.0,,,,,,Eimeldingerweg 45,4057
4001816583,"['APARTMENT', 'ROOF_FLAT']",3050.0,47.560224341275,7.597590661998,Basel,93.0,4.0,4.0,,2024.0,,,2024.0,Riehenstrasse 16,4058
4001812043,"['APARTMENT', 'FLAT']",2260.0,47.560344341275,7.566420661999,Basel,80.0,4.0,1.0,,1955.0,,,,Appenzellerstrasse 24,4055
4001810169,"['APARTMENT', 'FLAT']",3410.0,47.540034341272,7.602246661999,Basel,,4.0,3.0,,,True,,,Falkensteinerstr. 9,4053
4001796872,"['APARTMENT', 'FLAT']",1400.0,47.569455341271,7.604064661991,Basel,53.0,3.0,2.0,,1926.0,,True,,Erlenstrasse 96,4058
4001786236,"['APARTMENT', 'FLAT']",2090.0,47.559139341272,7.574960661991,Basel,71.0,3.5,5.0,,1953.0,,,2005.0,Spalenring 59,4055
4001785548,"['APARTMENT', 'FLAT']",3220.0,47.555694341273,7.588799661991,Basel,96.0,3.5,3.0,,,,,,Gerbergasse 55/Falknerstr. 32,4051
4001773919,"['APARTMENT', 'FLAT']",1880.0,47.557437341277,7.567484661992,Basel,60.0,3.0,4.0,,,,True,,Allschwilerstrasse 96,4055
4001772895,['APARTMENT'],3860.0,47.568494341279,7.574153661998,Basel,,4.5,4.0,4.0,,,,2024.0,Gasstrasse 68,4056
4001746706,"['APARTMENT', 'FLAT']",1990.0,47.550844341279,7.620283661994,Basel,72.0,4.0,,,1952.0,,,,Lehenmattstrasse 156,4052
4001745311,"['APARTMENT', 'FLAT']",2030.0,47.559508341275,7.593676661995,Basel,56.0,3.0,,,1976.0,,,,Utengasse 44,4058
4001743506,"['APARTMENT', 'DUPLEX']",3080.0,47.550104341272,7.606689661991,Basel,97.0,4.0,2.0,,1876.0,,,2024.0,Grellingerstrasse 29,4052
4001737787,"['APARTMENT', 'FLAT']",2330.0,47.560584341272,7.594944661996,Basel,92.0,4.5,3.0,,,,,,Dolderweg 2,4058
4001729702,"['APARTMENT', 'FLAT']",2260.0,47.552664341276,7.618913661991,Basel,84.0,4.0,4.0,,1948.0,,,,Birsstr. 52,4052
4001715734,['ATTIC_FLAT'],5620.0,47.552676341279,7.606824661997,Basel,,6.5,3.0,,1972.0,,,,Gellertstrasse 5,4052
4001707279,"['APARTMENT', 'FLAT']",2530.0,47.559394341272,7.574923661991,Basel,87.0,4.0,5.0,,1953.0,,,2005.0,Spalenring 55,4055
4001684365,"['APARTMENT', 'ROOF_FLAT']",2070.0,47.560530341272,7.610235661994,Basel,63.0,4.5,3.0,,1922.0,,,,Bergalingerstrasse 29,4058
4001684338,"['APARTMENT', 'FLAT']",2430.0,47.559139341272,7.574960661991,Basel,87.0,4.0,4.0,,1953.0,,,2005.0,Spalenring 59,4055
4001680419,['APARTMENT'],3030.0,47.569153341275,7.574515661991,Basel,,5.5,2.0,,,,,2021.0,Vogesenstrasse 135/1,4056
4001644196,"['APARTMENT', 'FLAT']",2570.0,47.552094341278,7.589137661998,Basel,51.0,3.0,3.0,,,,,,Steinentorstrasse 14,4051
4001635874,['APARTMENT'],2740.0,47.538274341274,7.598667661995,Basel,94.0,4.0,,3.0,,,,,Gundeldingerstrasse 404,4053
4001609047,"['APARTMENT', 'FLAT']",4090.0,47.548783341272,7.602813661999,Basel,140.0,4.5,2.0,3.0,,,,,Engelgasse 79,4052
4001541218,"['APARTMENT', 'FLAT']",2650.0,47.549618341271,7.611275661998,Basel,99.0,4.5,1.0,,,,,,Rennweg 98,4052
4001524969,"['APARTMENT', 'FLAT']",2990.0,47.553454341276,7.570794661995,Basel,94.0,5.0,2.0,,,,,,Herrengrabenweg 75,4054
4001523879,"['APARTMENT', 'FLAT']",3400.0,47.572996341274,7.610216661999,Basel,105.0,5.5,1.0,,,,,,Fasanenstrasse 121,4058
4001505456,"['APARTMENT', 'FLAT']",2530.0,47.570284341271,7.577579661991,Basel,100.0,4.0,4.0,,1913.0,,,2022.0,Wattstrasse 22,4056
4001502669,['APARTMENT'],3390.0,47.568494341279,7.574153661998,Basel,,4.5,4.0,4.0,,,,2024.0,Gasstrasse 68,4056
4001502666,['APARTMENT'],2720.0,47.568494341279,7.574153661998,Basel,,4.5,,4.0,,,,2024.0,Gasstrasse 68,4056
4001502665,['APARTMENT'],3700.0,47.568494341279,7.574153661998,Basel,,4.5,4.0,4.0,,,,2024.0,Gasstrasse 68,4056
4001489154,"['APARTMENT', 'FLAT']",2040.0,47.582916341275,7.593415661992,Basel,51.0,3.5,7.0,,,,,2024.0,Kleinhüningeranlage 17,4057
4001442311,"['APARTMENT', 'FLAT']",2650.0,47.552094341278,7.589137661998,Basel,48.0,3.0,6.0,,,True,,,Steinentorstrasse 14,4051
4001430770,['APARTMENT'],5960.0,47.557984341279,7.586593661993,Basel,190.0,4.5,2.0,,,,,,Spalenberg 4,4051
4001408752,"['APARTMENT', 'FLAT']",2650.0,47.552094341278,7.589137661998,Basel,51.0,3.0,6.0,,,,,,Steinentorstrasse 14,4051
3001031156,"['APARTMENT', 'STUDIO']",3620.0,47.547304341272,7.593817661999,Basel,36.0,,,,,,,,55 Nauenstrasse,4052
4001815668,"['HOUSE', 'ROW_HOUSE']",4720.0,47.566874341279,7.617994661994,Basel,170.0,7.0,,3.0,1944.0,,,2014.0,Binzenstrasse 23,4058
4001768848,"['APARTMENT', 'FLAT']",2830.0,47.556739341277,7.569184661997,Basel,113.0,6.0,1.0,,1951.0,,,,Gotthelfstrasse 98a,4054
4001669000,"['APARTMENT', 'FLAT']",2840.0,47.552193341275,7.592425661992,Basel,73.0,3.5,3.0,,2010.0,,,,Henric Petri-Strasse 11,4051
4001624761,"['APARTMENT', 'ROOF_FLAT']",3770.0,47.553728341279,7.586079661991,Basel,,5.5,4.0,,1950.0,,,,,4051
4001533535,['HOBBY_ROOM'],270.0,47.562034341274,7.600165661998,Basel,27.0,,-2.0,,1931.0,,,1991.0,Riehenstrasse 64,4058
4001533534,['HOBBY_ROOM'],540.0,47.561913341278,7.600083661995,Basel,31.0,,5.0,,1931.0,,,1991.0,Riehenstrasse 62,4058
4001505589,"['APARTMENT', 'SINGLE_ROOM']",1070.0,47.566614341276,7.592953661992,Basel,,2.0,1.0,,,,,,Feldbergstrasse,4057
4001505472,"['APARTMENT', 'SINGLE_ROOM']",1300.0,47.577364341273,7.589703661994,Basel,16.0,2.0,3.0,,,,,2024.0,Klybeckstrasse,4057
4001372266,['HOBBY_ROOM'],370.0,47.552084341279,7.606447661991,Basel,,,,,,,,1994.0,Lindenweg 1,4052
4001823432,"['APARTMENT', 'FLAT']",2120.0,47.570409341274,7.594909661991,Basel,47.0,3.0,,,,,,2023.0,Hammerstrasse 193,4057
4001823430,"['APARTMENT', 'FLAT']",1700.0,47.565930341273,7.600450661995,Basel,37.0,3.0,1.0,,,,,2023.0,Bleichestrasse 13,4058
4001822649,"['APARTMENT', 'FLAT']",2720.0,47.540086341271,7.598463661999,Basel,,3.5,2.0,,,,,2024.0,Laufenstrasse 57,4053
4001822155,"['APARTMENT', 'FLAT']",2050.0,47.570414341276,7.594924661992,Basel,40.0,3.0,2.0,,,,,,Hammerstrasse 193,4057
4001822135,"['APARTMENT', 'FLAT']",1710.0,46.818180341278,8.227517661996,Basel,29.0,2.0,4.0,,,,,,Hammerstrasse 193,4057
4001822131,"['APARTMENT', 'FLAT']",1680.0,47.539704341277,7.601178661999,Basel,35.0,2.0,2.0,,,,,2024.0,Dornacherstrasse 309,4053
4001817642,"['APARTMENT', 'FLAT']",2200.0,47.559024341272,7.601169661991,Basel,56.0,3.0,2.0,,,,,,Grenzacherstrasse 65,4058
4001817626,"['APARTMENT', 'FLAT']",5460.0,47.545399341273,7.601504661998,Basel,160.0,4.5,-1.0,,,,,2024.0,Grosspeterstrasse 25,4052
4001817110,"['APARTMENT', 'ROOF_FLAT']",2690.0,47.561734341279,7.574500661991,Basel,100.0,4.0,3.0,3.0,,,True,2010.0,Missionsstrasse 84,4055
4001817104,"['APARTMENT', 'FLAT']",1460.0,47.564590341272,7.577293661992,Basel,52.0,2.5,2.0,,,,True,,"Metzerstrasse 24,",4056
4001816757,"['APARTMENT', 'FLAT']",2580.0,47.552034341278,7.600180661992,Basel,63.0,3.5,4.0,,1999.0,,,,St. Alban-Anlage 40,4052
4001813661,"['APARTMENT', 'ROOF_FLAT']",2700.0,47.564364341275,7.603874661997,Basel,,4.5,5.0,,1930.0,,,2011.0,Mattenstrasse 8,4058
4001811955,"['APARTMENT', 'DUPLEX']",4820.0,47.570248341271,7.594920661998,Basel,130.0,5.5,4.0,2.0,2025.0,True,,,Hammerstrasse 189,4057
4001804285,"['APARTMENT', 'DUPLEX']",3140.0,47.559123341277,7.570659661995,Basel,140.0,5.5,6.0,7.0,1980.0,,,2023.0,Colmarerstrasse 73,4055
4001803204,"['APARTMENT', 'ATTIC_FLAT']",3970.0,47.547474341276,7.621798661991,Basel,113.0,5.5,4.0,,2018.0,,,,Redingstrasse 43,4052
4001800381,"['APARTMENT', 'FLAT']",2350.0,47.564434341278,7.595907661991,Basel,78.0,4.5,,,,,,,Klingentalstr. 53,4057
4001800348,"['APARTMENT', 'DUPLEX']",2030.0,47.576974341272,7.588517661998,Basel,,4.0,5.0,2.0,2022.0,,,,Schlossgasse 15,4057
4001800309,"['APARTMENT', 'FLAT']",2510.0,47.569368341278,7.597535661993,Basel,70.0,4.5,4.0,,,,,2018.0,Klingentalstrasse 53,4057
4001795362,"['APARTMENT', 'FLAT']",3560.0,47.554838341271,7.585288661991,Basel,170.0,5.0,2.0,,1864.0,,True,,Leimenstrasse 36,4051
4001790291,"['APARTMENT', 'FLAT']",1410.0,47.550964341273,7.592747661991,Basel,44.0,2.0,2.0,,,,,,Hirschgässlein 40,4051
4001778540,"['APARTMENT', 'FLAT']",1430.0,47.569368341278,7.597535661993,Basel,32.0,2.0,1.0,,,,,,Klingentalstr. 53,4057
4001769166,"['APARTMENT', 'STUDIO']",2020.0,47.536500341274,7.599673661999,Basel,53.0,2.5,,,,,,2023.0,Im Sesselacker 37,4059
4001755077,"['APARTMENT', 'FLAT']",2980.0,47.537444341276,7.608516661999,Basel,72.0,3.5,9.0,,2022.0,,,,Münchensteinerstrasse 117,4053
4001744699,"['APARTMENT', 'FLAT']",1850.0,47.565930341273,7.600450661995,Basel,37.0,3.0,5.0,,,,,,Bleichestrasse 13,4058
4001741384,"['APARTMENT', 'ROOF_FLAT']",3130.0,47.567636341272,7.580108661999,Basel,80.0,3.0,5.0,,1924.0,,True,,Jungstrasse 9,4056
4001727102,"['APARTMENT', 'LOFT']",3130.0,47.554644341277,7.584979661991,Basel,102.0,3.5,,,2016.0,,,,Steinengraben 16,4051
4001707509,"['APARTMENT', 'FLAT']",2470.0,47.569625341272,7.580175661993,Basel,79.0,4.5,5.0,,,,,,Wasserstrasse 16,4056
4001705666,"['APARTMENT', 'FLAT']",3200.0,47.546764341279,7.565338661993,Basel,130.0,5.0,2.0,,1929.0,,,2011.0,Holeestrasse 160,4054
4001677908,"['APARTMENT', 'FLAT']",1810.0,47.570534341275,7.575537661999,Basel,55.0,3.0,3.0,,,,True,,Lothringerstrasse 114,4056
4001593213,"['APARTMENT', 'FLAT']",3150.0,47.549374341272,7.586113661996,Basel,130.0,4.5,1.0,,1935.0,,,,Innere Margarethenstrasse 26,4051
4001823226,"['APARTMENT', 'FLAT']",2740.0,47.581094341271,7.591908661996,Basel,105.0,5.0,5.0,,,,,,Kleinhüningerstr. 210,4057
4001818527,"['APARTMENT', 'FLAT']",3900.0,47.560524341271,7.599709661991,Basel,140.0,5.5,2.0,,,,,,Klingnaustrasse 23,4058
4001818209,"['APARTMENT', 'FLAT']",2720.0,47.532734341272,7.587613661996,Basel,89.0,4.0,2.0,,,,,,Oberer Batterieweg 15,4059
4001818086,"['APARTMENT', 'FLAT']",2240.0,47.544074341274,7.594864661993,Basel,77.0,4.0,4.0,,1965.0,,,,Bruderholzstr. 12,4053
4001807214,"['APARTMENT', 'FLAT']",1640.0,47.568504341273,7.591717661995,Basel,43.0,3.0,,,1965.0,,,,Bläsiring 100,4057
4001807141,"['APARTMENT', 'FLAT']",1480.0,47.552243341276,7.587915661995,Basel,35.0,2.5,2.0,,,,True,,Steinenvorstadt 50,4051
4001807057,"['APARTMENT', 'FLAT']",2030.0,47.562244341279,7.591216661997,Basel,80.0,4.0,1.0,,1907.0,,True,,Webergasse 21,4058
4001791361,['APARTMENT'],2330.0,47.545474341277,7.584303661991,Basel,80.0,4.0,2.0,3.0,,,,,Dornacherstrasse 15,4053
4001789799,['APARTMENT'],2460.0,47.549884341277,7.605409661992,Basel,89.0,4.5,2.0,,,,,2018.0,Hardstrasse 62,4052
4001789668,"['APARTMENT', 'FLAT']",2010.0,47.548549341276,7.598158661993,Basel,88.0,4.0,3.0,,,,,,St. Jakobs-Str. 51,4052
4001789502,['APARTMENT'],3110.0,47.563810341275,7.589729661991,Basel,130.0,4.0,2.0,,,,,,Klingentalgraben 19,4057
4001789360,"['APARTMENT', 'SINGLE_ROOM']",1210.0,47.559654341273,7.563033661995,Basel,12.0,2.0,3.0,,,,,,Nidwaldnerstrasse,4055
4001789310,"['APARTMENT', 'SINGLE_ROOM']",1340.0,47.565559341275,7.562694661998,Basel,15.0,2.0,1.0,,,,,,Markircherstrasse,4055
4001786722,['APARTMENT'],2670.0,47.561535341277,7.604363661997,Basel,85.0,4.0,3.0,,,,,,Peter Rot-Strasse 86,4058
4001786412,"['APARTMENT', 'FLAT']",2030.0,47.562424341274,7.566613661993,Basel,79.0,4.0,1.0,,1953.0,,,,Hegenheimerstrasse 149,4055
4001786235,"['APARTMENT', 'FLAT']",1780.0,47.540866341277,7.593804661991,Basel,52.0,3.0,5.0,,1969.0,,,2000.0,Achilles Bischoff-Strasse 9,4053
4001786233,"['APARTMENT', 'DUPLEX']",3230.0,47.568924341271,7.597774661997,Basel,103.0,2.5,3.0,,2022.0,,,,Riehenring 174,4058
4001786095,"['APARTMENT', 'FLAT']",2070.0,47.567454341276,7.601703661996,Basel,62.0,4.0,4.0,,,,,,Maulbeerstrasse 41,4058
4001784386,"['APARTMENT', 'FLAT']",2200.0,47.569757341275,7.588533661999,Basel,76.0,4.0,3.0,,1930.0,,,,Breisacherstr. 133,4057
4001783176,"['APARTMENT', 'FLAT']",4190.0,47.541044341278,7.597793661998,Basel,110.0,5.0,2.0,,1904.0,,,,Thiersteinerallee 55,4053
4001782685,"['APARTMENT', 'DUPLEX']",3630.0,47.552364341275,7.587776661994,Basel,200.0,5.5,2.0,,,,,,Steinenbachgässlein 43,4051
4001780211,"['APARTMENT', 'FLAT']",2840.0,47.557524341279,7.574510661991,Basel,102.0,4.5,11.0,,1975.0,,,2006.0,Türkheimerstrasse 5,4055
4001775816,['APARTMENT'],3700.0,47.566308341274,7.600064661991,Basel,,3.5,3.0,,2024.0,,,2024.0,Isteinerstrasse 82,4058
4001775788,['APARTMENT'],2100.0,47.566308341274,7.600064661991,Basel,,3.0,1.0,,2024.0,,,2024.0,Isteinerstrasse 82,4058
4001775782,['APARTMENT'],2810.0,47.566308341274,7.600064661991,Basel,,3.5,1.0,,2024.0,,,2024.0,Isteinerstrasse 82,4058
4001772132,"['APARTMENT', 'FLAT']",2840.0,47.572996341274,7.610216661999,Basel,87.0,4.5,3.0,,,,,,Fasanenstrasse 121,4058
4001767612,['APARTMENT'],2530.0,47.543024341276,7.589545661993,Basel,69.0,3.5,,,,,,2024.0,Solothurnerstrasse 61,4053
4001767565,['APARTMENT'],2170.0,47.572724341276,7.610033661996,Basel,,4.5,1.0,4.0,,,,,Fasanenstrasse 122,4058
4001763709,"['APARTMENT', 'FLAT']",2350.0,47.546104341276,7.620684661994,Basel,84.0,4.5,3.0,,1962.0,,,1990.0,Lehenmattstrasse 280,4052
4001749521,"['APARTMENT', 'FLAT']",2240.0,47.542094341273,7.599857661997,Basel,77.0,4.0,4.0,,1986.0,,,,Laufenstr. 13,4053
4001749520,"['APARTMENT', 'ATTIC_FLAT']",3540.0,47.556294341273,7.589097661991,Basel,80.0,4.0,6.0,,,,,,Falknerstr. 9,4051
4001737788,"['APARTMENT', 'FLAT']",2520.0,47.560674341277,7.595084661997,Basel,99.0,4.5,1.0,,,,,,Dolderweg 4,4058
4001736657,"['APARTMENT', 'FLAT']",2330.0,47.572685341275,7.595213661991,Basel,78.0,4.0,,,,,True,2018.0,Wiesenschanzweg 34,4057
4001731320,"['APARTMENT', 'FLAT']",3180.0,47.563414341279,7.592783661999,Basel,93.0,4.0,4.0,,2005.0,,,,Klingentalstr. 9,4057
4001711048,"['APARTMENT', 'FLAT']",3320.0,47.576468341273,7.592748661997,Basel,97.0,4.0,1.0,,,,,,Färberstrasse 17,4057
4001710705,"['APARTMENT', 'FLAT']",2540.0,47.561234341275,7.570689661992,Basel,84.0,4.0,3.0,,1981.0,,,,Habsburgerstr. 38,4055
4001701614,"['APARTMENT', 'FLAT']",2580.0,47.545154341272,7.603469661995,Basel,75.0,3.0,2.0,,1943.0,,,,St. Jakobs-Strasse 12,4052
4001692844,"['APARTMENT', 'FLAT']",1890.0,47.551304341278,7.565945661994,Basel,81.0,4.0,,,,,True,,Morgartenring 155,4054
4001681111,['APARTMENT'],2530.0,47.566594341276,7.619803661993,Basel,79.0,4.0,3.0,,,,,2024.0,Bäumlihofstrasse 183,4058
4001677038,"['APARTMENT', 'FLAT']",2580.0,47.543974341277,7.590439661992,Basel,96.0,4.5,3.0,,,,,,Solothurnerstrasse 45,4053
4001674594,['APARTMENT'],2400.0,47.542637341276,7.590003661997,Basel,,3.5,,5.0,,,,,Pfeffingerstrasse 76,4053
4001666897,['APARTMENT'],2230.0,47.578164341276,7.590535661998,Basel,70.0,4.0,,,,,,,Ackerstrasse 39,4057
4001658588,"['APARTMENT', 'FLAT']",2490.0,47.536934341277,7.602965661995,Basel,86.0,4.0,3.0,,,,,,Gundeldingerstrasse 492,4053
4001642577,"['APARTMENT', 'FLAT']",3560.0,47.538614341271,7.594484661999,Basel,55.0,3.0,4.0,,,,,,Gundeldingerrain 10,4053
4001626683,"['APARTMENT', 'FLAT']",2210.0,47.540866341277,7.593804661991,Basel,79.0,4.0,5.0,,1969.0,,,2000.0,Achilles Bischoff-Strasse 9,4053
4001594339,"['APARTMENT', 'FLAT']",3160.0,47.563414341279,7.592783661999,Basel,93.0,4.0,2.0,,2005.0,,,,Klingentalstr. 9,4057
4001562410,"['APARTMENT', 'FLAT']",2580.0,47.563407341273,7.563256661995,Basel,85.0,3.0,2.0,,,,,,Welschmattstrasse 1,4055
4001553565,"['APARTMENT', 'FLAT']",4040.0,47.550654341273,7.558923661991,Basel,107.0,5.5,1.0,,1974.0,,,,Weiherhofstrasse 34,4054
4001537496,['APARTMENT'],1960.0,47.566114341275,7.599476661999,Basel,55.0,2.5,,,2024.0,,,2024.0,Isteinerstrasse 82,4058
4001534882,"['APARTMENT', 'FLAT']",2840.0,47.552094341278,7.589137661998,Basel,47.0,3.0,1.0,,,True,,,Steinentorstrasse 14,4051
4001525010,"['APARTMENT', 'FLAT']",2580.0,47.545064341275,7.586357661999,Basel,76.0,4.0,2.0,,,,,,Frobenstrasse 21,4053
